instance_id,music_genre
71867,Electronic
61358,Country
73165,Classical
31652,Electronic
66206,Country
41496,Anime
47280,Rock
51806,Country
56318,Blues
33537,Alternative
74123,Rock
69136,Alternative
75526,Rock
44972,Blues
64735,Classical
66355,Rap
32862,Hip-Hop
49171,Classical
85903,Anime
45016,Jazz
25344,Alternative
66840,Rap
88988,Electronic
51531,Rap
41685,Blues
74377,Electronic
71074,Hip-Hop
46651,Classical
65111,Alternative
53347,Alternative
55695,Rap
56393,Rap
84644,Rap
60081,Blues
58080,Rap
28002,Rap
54665,Blues
76820,Anime
78963,Rap
32479,Blues
76223,Blues
76818,Electronic
72203,Electronic
88737,Country
47513,Rock
66907,Rap
54000,Electronic
46311,Rap
39730,Rap
66981,Country
25531,Electronic
89181,Electronic
59205,Electronic
88477,Anime
86758,Anime
72690,Electronic
46163,Anime
27047,Rap
88103,Blues
69372,Electronic
46593,Country
80036,Hip-Hop
81542,Blues
76305,Electronic
42552,Country
74213,Rap
64197,Rock
55235,Blues
63198,Alternative
45971,Alternative
24519,Electronic
32045,Rock
46841,Country
87406,Jazz
20938,Alternative
77493,Country
34505,Blues
50255,Blues
68535,Blues
20931,Jazz
20587,Rap
45843,Country
37484,Blues
63707,Alternative
79284,Anime
75893,Country
36723,Country
84934,Rap
89370,Rap
26734,Anime
60803,Electronic
83778,Rock
60936,Country
81234,Electronic
74647,Country
87416,Anime
89277,Blues
81045,Hip-Hop
59083,Blues
50977,Electronic
65227,Country
37274,Electronic
29942,Electronic
28616,Anime
75097,Jazz
46138,Classical
87716,Blues
63886,Anime
75769,Blues
51747,Rap
75445,Alternative
86036,Electronic
50661,Rock
23504,Classical
70673,Anime
88261,Country
30080,Blues
39922,Rap
86246,Blues
33481,Alternative
20619,Electronic
56867,Blues
81167,Anime
81583,Jazz
48197,Rap
51020,Hip-Hop
80697,Electronic
39187,Blues
85917,Anime
64378,Rock
71151,Alternative
51706,Hip-Hop
63264,Country
38148,Alternative
37067,Alternative
87309,Electronic
39925,Anime
49476,Anime
90918,Country
69478,Rock
77715,Country
76516,Alternative
32208,Rap
77582,Rock
62375,Electronic
91527,Blues
21609,Country
48099,Electronic
65251,Rap
27999,Classical
38394,Rock
48916,Blues
34450,Rap
61107,Alternative
20784,Jazz
34732,Rock
70106,Blues
64279,Rap
36621,Hip-Hop
82985,Rock
60526,Rock
90706,Blues
86153,Classical
72869,Blues
54090,Rap
75324,Country
25574,Blues
36304,Electronic
31673,Anime
46208,Jazz
91104,Blues
36130,Alternative
41959,Rap
39773,Blues
38981,Electronic
88463,Electronic
85431,Blues
49452,Anime
82538,Classical
81449,Blues
82270,Electronic
35273,Country
20063,Electronic
45162,Alternative
75355,Rock
54077,Rap
44202,Rock
83093,Anime
60288,Classical
76033,Electronic
30136,Alternative
58732,Electronic
60742,Electronic
77212,Country
50677,Hip-Hop
24565,Electronic
88255,Rock
21425,Country
76064,Rap
53539,Jazz
54382,Alternative
78603,Rap
69240,Alternative
64236,Alternative
23998,Classical
34980,Classical
49288,Classical
74433,Alternative
42189,Rap
84897,Blues
86738,Jazz
27641,Blues
41635,Jazz
84233,Anime
84169,Country
80592,Anime
71577,Alternative
37669,Classical
51597,Rap
32985,Rap
34547,Blues
81756,Electronic
61688,Electronic
43619,Jazz
87511,Classical
48774,Rap
60910,Country
26243,Alternative
56892,Rap
75498,Rap
32774,Rock
48988,Rap
44196,Country
74963,Country
68646,Blues
57522,Jazz
88711,Rock
59937,Jazz
57202,Blues
90937,Anime
91193,Jazz
71922,Rap
55650,Blues
70516,Blues
22765,Rock
49054,Alternative
31985,Electronic
60466,Alternative
42813,Anime
30417,Blues
45469,Electronic
41765,Electronic
33504,Hip-Hop
88285,Country
39603,Hip-Hop
70056,Country
39388,Country
26176,Classical
32389,Blues
31980,Anime
72832,Rock
76955,Alternative
62072,Rock
32316,Electronic
86921,Alternative
59255,Electronic
57649,Electronic
67238,Country
29119,Country
53816,Country
80019,Anime
36785,Blues
78259,Blues
89764,Blues
48039,Hip-Hop
31446,Anime
88175,Electronic
55246,Alternative
52157,Rock
57464,Classical
30733,Classical
59748,Alternative
27309,Country
52251,Jazz
51734,Alternative
90172,Country
33315,Jazz
62799,Classical
73737,Electronic
54772,Country
40686,Country
65422,Electronic
60673,Electronic
40477,Electronic
79377,Blues
26102,Blues
48428,Rap
83858,Anime
20046,Anime
49376,Alternative
55039,Electronic
90687,Blues
34408,Blues
63800,Country
57682,Country
51949,Country
62080,Rap
53983,Electronic
74652,Rap
31433,Electronic
42419,Anime
72895,Hip-Hop
53758,Blues
36117,Blues
66746,Electronic
68635,Rap
70758,Blues
22736,Electronic
60930,Country
73517,Electronic
31782,Alternative
55312,Classical
39170,Rap
74695,Blues
36777,Alternative
43780,Rock
75944,Country
67459,Rap
73801,Anime
33538,Alternative
66232,Rap
45851,Electronic
32236,Country
78371,Rock
51069,Electronic
32431,Electronic
48550,Electronic
79484,Blues
66846,Country
34590,Country
63427,Anime
33301,Blues
70849,Alternative
40284,Blues
76200,Rap
26230,Blues
21545,Jazz
86632,Rap
60089,Country
20174,Blues
43442,Alternative
65359,Rock
58376,Rock
32960,Jazz
83552,Classical
68774,Alternative
31926,Rap
85850,Electronic
32242,Electronic
74523,Rock
50188,Rap
52709,Anime
70325,Blues
75031,Blues
76137,Electronic
58522,Country
82027,Rap
83903,Blues
62271,Blues
57450,Country
78994,Blues
43909,Anime
30097,Electronic
55686,Blues
23831,Anime
65220,Rap
85918,Electronic
57303,Electronic
71360,Country
24844,Blues
91345,Electronic
76160,Anime
43584,Blues
54059,Jazz
78523,Blues
39712,Rock
23173,Classical
34240,Classical
22291,Country
86869,Alternative
75641,Rap
23346,Alternative
77047,Rock
57616,Rock
74993,Rock
41587,Electronic
21008,Rock
48453,Rap
22358,Blues
83666,Electronic
23101,Electronic
88750,Alternative
55614,Country
45080,Rock
43768,Rap
50581,Blues
45356,Jazz
35917,Rap
59672,Classical
20418,Blues
38661,Alternative
62100,Rap
62802,Country
20320,Rock
25220,Blues
49250,Rap
87448,Blues
27349,Jazz
48259,Electronic
44321,Blues
37518,Blues
45982,Rap
40393,Anime
83287,Electronic
91677,Classical
35635,Rap
38614,Rock
64397,Classical
46126,Country
60059,Rock
84023,Alternative
27840,Electronic
52114,Rap
58718,Country
88037,Blues
71768,Blues
33135,Country
24939,Rap
87662,Rap
24842,Blues
32902,Rap
84225,Electronic
27723,Alternative
51252,Rap
49854,Rap
51528,Alternative
23156,Classical
31779,Country
66429,Classical
67890,Country
63632,Blues
23518,Blues
71748,Rock
81954,Rap
57761,Classical
60403,Blues
49932,Classical
34976,Jazz
41383,Alternative
72167,Blues
29473,Blues
30694,Anime
65999,Alternative
22872,Hip-Hop
49961,Rap
72610,Country
81239,Anime
47490,Anime
37139,Alternative
52579,Anime
26965,Rock
65337,Blues
37847,Rap
67593,Electronic
76528,Blues
88166,Rap
23651,Electronic
49245,Classical
67252,Blues
61669,Blues
77976,Electronic
23255,Electronic
49922,Country
53534,Blues
64527,Anime
53960,Anime
30658,Electronic
57302,Rock
25661,Electronic
89976,Alternative
51240,Electronic
81310,Rap
29943,Alternative
73657,Blues
31544,Country
84972,Blues
53461,Electronic
64767,Classical
46904,Anime
52280,Blues
68240,Alternative
22266,Jazz
25765,Blues
77686,Classical
91569,Rap
66704,Jazz
65270,Electronic
76604,Blues
47577,Electronic
87311,Alternative
27070,Electronic
48793,Rock
87853,Electronic
58324,Classical
85010,Rock
38771,Rap
23706,Blues
69287,Jazz
79139,Blues
81566,Rap
84744,Rap
84870,Blues
56903,Rap
31722,Classical
45600,Rap
54606,Rap
40209,Blues
73823,Blues
74571,Jazz
33019,Country
29348,Rap
35043,Country
30086,Classical
73229,Anime
49559,Country
81469,Rap
26435,Electronic
74150,Alternative
47076,Anime
59955,Rap
53156,Country
88313,Alternative
58814,Classical
52731,Rap
41863,Alternative
73776,Blues
56583,Blues
29653,Blues
27580,Rap
51010,Country
72491,Rap
87495,Country
44304,Electronic
67276,Rock
46781,Classical
64054,Classical
84459,Rap
53061,Electronic
23484,Rap
36122,Rap
46287,Jazz
33247,Blues
90592,Classical
67542,Alternative
24432,Blues
73104,Classical
56045,Blues
57420,Anime
80926,Alternative
82554,Jazz
79028,Classical
84840,Rap
51323,Anime
49998,Alternative
78118,Country
69848,Rap
88690,Country
32843,Rap
74018,Jazz
57555,Rock
23673,Rap
37520,Country
22236,Jazz
63217,Rap
30664,Rap
87108,Electronic
79353,Alternative
42888,Classical
45192,Rap
25754,Blues
87241,Classical
29524,Blues
82547,Electronic
90315,Rap
67111,Rap
74792,Anime
44433,Country
39312,Electronic
86752,Blues
23485,Electronic
69502,Electronic
28761,Jazz
58163,Country
32043,Blues
33721,Rap
31770,Rap
29685,Country
90247,Anime
40372,Blues
53275,Electronic
85078,Electronic
37269,Anime
74532,Blues
26366,Electronic
22158,Alternative
21794,Alternative
55632,Blues
60659,Blues
76749,Alternative
34370,Electronic
65429,Rap
49098,Jazz
81155,Rap
50933,Rock
70700,Jazz
55113,Anime
43635,Jazz
68322,Electronic
24234,Electronic
37507,Rap
27547,Rap
48217,Rap
54252,Blues
56408,Electronic
35782,Anime
88239,Electronic
83304,Classical
46394,Blues
54454,Country
20676,Anime
37089,Rap
89219,Country
57933,Alternative
22135,Electronic
34902,Country
60016,Rock
74766,Country
47348,Rap
56803,Rap
61738,Hip-Hop
21003,Classical
41180,Country
90984,Rock
27170,Country
43374,Rap
62777,Anime
64216,Blues
24114,Alternative
34156,Rap
40347,Blues
49913,Rock
46434,Alternative
53066,Country
56423,Rap
53653,Rap
24883,Country
89554,Blues
65967,Electronic
66614,Electronic
78132,Blues
46437,Anime
61482,Classical
53142,Electronic
82463,Anime
39386,Rock
40169,Electronic
38074,Alternative
45281,Alternative
54873,Country
53531,Country
40110,Classical
40174,Country
38116,Country
23972,Rock
67050,Rock
73544,Jazz
71460,Country
58035,Classical
53568,Rap
27319,Classical
41508,Electronic
42934,Anime
35487,Jazz
48977,Blues
73300,Alternative
66060,Blues
64628,Rap
78613,Rap
58843,Blues
71611,Blues
24597,Jazz
59776,Blues
71780,Blues
70031,Anime
61892,Rap
59982,Rap
20265,Electronic
48006,Electronic
41194,Blues
60640,Classical
88272,Blues
37217,Anime
49694,Alternative
28822,Classical
91064,Rock
25911,Blues
21924,Blues
29296,Electronic
40395,Rap
43197,Rap
67195,Alternative
53104,Electronic
49862,Electronic
22069,Blues
65076,Country
38955,Rap
68338,Country
49396,Electronic
51469,Blues
52716,Alternative
56268,Blues
24143,Rap
37807,Jazz
84442,Alternative
28695,Country
58786,Country
71068,Rap
20528,Anime
29157,Anime
65962,Classical
39107,Electronic
39649,Electronic
87913,Rap
83131,Alternative
77824,Blues
74708,Rap
21238,Country
60166,Blues
27773,Classical
88047,Alternative
77238,Classical
69097,Blues
88817,Rock
44965,Blues
85310,Anime
41905,Blues
68709,Rap
56695,Rock
76391,Electronic
86076,Rap
23283,Rap
86649,Electronic
67707,Rap
83902,Classical
29535,Electronic
59238,Rock
36277,Blues
81219,Alternative
53408,Anime
42487,Anime
27762,Classical
55470,Rap
38695,Alternative
86422,Rap
86520,Anime
82696,Blues
42947,Blues
72726,Country
58734,Classical
24001,Electronic
76819,Rap
67349,Electronic
84139,Country
22499,Anime
39965,Blues
26177,Electronic
78715,Jazz
73135,Alternative
29573,Rock
82048,Rap
77511,Electronic
42421,Electronic
30592,Blues
60193,Country
48554,Country
36913,Jazz
27637,Blues
91632,Blues
88879,Blues
31538,Alternative
74021,Electronic
24142,Country
40907,Electronic
25333,Rap
26021,Alternative
48815,Rap
24366,Anime
80764,Blues
37492,Rap
63000,Classical
89716,Rock
23175,Country
20275,Electronic
51253,Rap
43052,Anime
50395,Electronic
66235,Country
81684,Country
89652,Country
25521,Anime
75775,Electronic
56587,Rap
86281,Electronic
55996,Alternative
87110,Classical
65893,Electronic
56886,Alternative
45556,Blues
34141,Rock
31963,Electronic
68212,Alternative
20624,Electronic
82456,Country
82891,Alternative
50086,Electronic
88093,Blues
33896,Anime
46256,Classical
67093,Rock
59347,Alternative
52840,Rap
76025,Country
76499,Alternative
66894,Rock
40794,Electronic
53098,Blues
51897,Electronic
34917,Blues
68600,Anime
73783,Electronic
68758,Classical
50725,Blues
23584,Classical
28533,Classical
89916,Rap
83816,Blues
73939,Rap
86954,Rap
33098,Rap
36957,Electronic
59203,Blues
55119,Alternative
38233,Rap
31303,Jazz
70354,Anime
85042,Rap
31242,Rap
82718,Classical
50598,Rap
42870,Electronic
38078,Blues
48881,Blues
32024,Electronic
47415,Country
37730,Hip-Hop
36921,Electronic
76915,Alternative
57139,Anime
21974,Blues
61602,Rap
87266,Rap
91578,Alternative
70967,Rap
71812,Alternative
56132,Electronic
44781,Country
81985,Blues
49506,Alternative
81606,Alternative
51096,Anime
89253,Country
57088,Classical
74511,Electronic
23198,Rap
64506,Anime
58722,Rap
44106,Country
83035,Alternative
68494,Alternative
22431,Jazz
69369,Rock
36680,Rap
37517,Rap
32244,Electronic
70514,Classical
78324,Anime
47521,Blues
28273,Rock
83948,Blues
68100,Rock
50484,Blues
77619,Alternative
40511,Country
68921,Rap
41945,Alternative
55244,Rap
44111,Anime
22994,Hip-Hop
53711,Rock
20473,Alternative
71419,Alternative
30352,Country
42803,Rap
24072,Rap
42329,Blues
34582,Rap
58965,Rap
75206,Blues
46946,Country
25919,Alternative
88421,Blues
57431,Alternative
27720,Electronic
80647,Country
89681,Blues
51916,Hip-Hop
87908,Rap
30859,Electronic
87573,Country
72969,Alternative
24194,Rap
68428,Rap
36501,Blues
63037,Anime
34922,Country
54586,Alternative
30449,Blues
29544,Hip-Hop
75887,Alternative
56002,Alternative
48904,Blues
83066,Alternative
23612,Alternative
62015,Alternative
80705,Alternative
81052,Rap
39477,Electronic
74029,Electronic
56978,Classical
71954,Country
69971,Alternative
65581,Electronic
44653,Blues
64846,Rock
44933,Anime
33769,Blues
26726,Country
81633,Classical
69689,Blues
60663,Classical
64109,Country
85721,Rock
65187,Rap
84436,Country
69959,Blues
40740,Classical
65959,Electronic
77108,Classical
79394,Alternative
35141,Alternative
29835,Blues
44010,Classical
56635,Classical
90145,Anime
70227,Rock
71232,Anime
58021,Alternative
58913,Electronic
64890,Rap
36541,Country
69839,Electronic
36933,Rap
60324,Blues
29320,Rock
40332,Country
88355,Blues
83085,Country
56076,Hip-Hop
40595,Rock
86139,Alternative
26438,Blues
34852,Alternative
80841,Rap
90683,Blues
60390,Blues
80464,Classical
54325,Classical
22936,Rap
80767,Blues
84186,Rock
32077,Classical
48949,Electronic
80580,Anime
56550,Country
78512,Country
55937,Jazz
23327,Rap
78356,Country
90942,Anime
81342,Rock
62745,Classical
85455,Anime
72602,Electronic
53100,Anime
64711,Blues
56419,Electronic
84049,Rock
52632,Rap
33415,Country
35376,Electronic
75722,Rap
55642,Electronic
22262,Blues
30848,Country
58098,Country
67153,Rap
47033,Alternative
42034,Rap
63179,Hip-Hop
52343,Blues
46118,Blues
73395,Alternative
56125,Anime
50015,Electronic
55704,Rock
20241,Rock
25098,Rock
91676,Electronic
49556,Jazz
54874,Electronic
42665,Electronic
59925,Classical
73734,Country
66346,Electronic
31075,Blues
61771,Country
85763,Anime
47109,Country
61495,Rap
33293,Hip-Hop
31801,Alternative
78423,Electronic
64427,Electronic
46851,Rock
23233,Country
24466,Rock
69195,Alternative
66588,Electronic
43488,Anime
50651,Electronic
71893,Rap
42846,Anime
86287,Rap
73683,Rap
89536,Country
36855,Anime
33240,Rap
68314,Rap
35705,Classical
91672,Alternative
75902,Blues
63924,Alternative
91136,Anime
51578,Country
31804,Anime
52573,Electronic
75864,Jazz
22034,Rap
42639,Rap
48583,Rap
35483,Rock
35632,Classical
52031,Blues
87952,Rap
82808,Alternative
69390,Alternative
78999,Alternative
83389,Classical
74104,Rock
41249,Jazz
89922,Country
74596,Alternative
35909,Alternative
23853,Rap
69032,Rap
41817,Rock
48778,Blues
68422,Jazz
50565,Rock
55605,Rap
29469,Hip-Hop
48125,Electronic
63223,Electronic
81700,Anime
35612,Jazz
48312,Electronic
20416,Classical
37533,Anime
25117,Alternative
27234,Country
24391,Anime
72707,Rap
22697,Alternative
56983,Anime
24799,Rap
60582,Electronic
74776,Blues
61061,Electronic
52478,Jazz
27545,Country
57525,Anime
90910,Rap
21486,Classical
79507,Blues
90593,Blues
49682,Electronic
78202,Blues
83279,Blues
25721,Rock
40700,Electronic
58603,Rock
33961,Country
38346,Rap
85589,Jazz
50792,Blues
29803,Rap
91412,Classical
68103,Classical
33530,Alternative
25469,Blues
62616,Anime
53290,Country
76727,Blues
76881,Blues
91049,Jazz
50428,Electronic
80099,Rap
29115,Alternative
55743,Blues
44045,Country
49698,Rap
66318,Anime
83270,Rap
34088,Anime
39222,Blues
53412,Blues
60512,Blues
42399,Blues
32616,Rock
91488,Electronic
50449,Alternative
77966,Electronic
88695,Country
26355,Blues
78599,Blues
62316,Electronic
28843,Rap
71375,Blues
46867,Country
79622,Electronic
84681,Electronic
22731,Alternative
26289,Blues
52642,Alternative
73313,Electronic
72417,Rap
75671,Classical
89501,Anime
40058,Alternative
87535,Anime
48166,Blues
32018,Electronic
77798,Anime
28691,Jazz
47114,Country
83637,Classical
35692,Jazz
38993,Rap
39197,Rock
68879,Blues
34180,Alternative
83437,Country
71410,Anime
32954,Country
85906,Rap
47579,Classical
55291,Alternative
49779,Electronic
31395,Country
46894,Alternative
82268,Blues
66952,Rap
44443,Alternative
24037,Country
77455,Blues
63170,Jazz
58698,Rap
21834,Rap
76191,Alternative
50210,Country
81941,Alternative
67547,Country
26757,Rap
39514,Rap
83008,Anime
50613,Rap
34924,Rock
54490,Alternative
65388,Alternative
66830,Alternative
72593,Blues
35235,Classical
91279,Classical
69692,Blues
76571,Rock
53822,Anime
82133,Rap
77350,Blues
22284,Electronic
87983,Anime
75466,Rap
30767,Rap
51816,Anime
60344,Country
34697,Country
50532,Country
26255,Rap
67924,Rap
79778,Electronic
47986,Blues
